KEGG_ID	Outdegree	Indegree	Betweenness	HBLC	Closeness	OCCI	Common_name
K00177	2	3	2992.57461302917	598.514922605835	5.87174925281991e-06	0.000131027253668763	2-oxoglutarate_ferredoxin_oxidoreductase_subunit_gamma_[EC:1.2.7.3]
K00527	4	4	2950.53799842619	368.817249803274	5.83243416639935e-06	0.000113895216400911	ribonucleoside-triphosphate_reductase_[EC:1.17.4.2]
K01777	1	1	2928	1464	5.70838161672784e-06	7.99616184231569e-05	proline_racemase_[EC:5.1.1.4]
K00077	2	2	2913.55281385281	728.388203463203	5.76358910220573e-06	9.23531584780199e-05	2-dehydropantoate_2-reductase_[EC:1.1.1.169]
K01733	3	3	2901	483.5	5.82455281995725e-06	0.000110963160230803	threonine_synthase_[EC:4.2.3.1]
K01681	3	3	2900	483.333333333333	5.79075679400541e-06	9.98601957259836e-05	aconitate_hydratase_[EC:4.2.1.3]
K03147	1	1	2835.44729486694	1417.72364743347	5.66427822934663e-06	7.20980533525595e-05	thiamine_biosynthesis_protein_ThiC
K00013	2	2	2803	700.75	5.69537706243842e-06	7.74833410816674e-05	histidinol_dehydrogenase_[EC:1.1.1.23]
K01495	4	4	2801	350.125	5.82557076029524e-06	0.000111333778668448	GTP_cyclohydrolase_I_[EC:3.5.4.16]
K01875	2	1	2792	930.666666666667	5.8315498510039e-06	0.000113558937088349	seryl-tRNA_synthetase_[EC:6.1.1.11]
K00606	1	1	2791.55281385281	1395.77640692641	5.7947163776069e-06	0.000101050929668553	3-methyl-2-oxobutanoate_hydroxymethyltransferase_[EC:2.1.2.11]
K00260	3	2	2760.78561554704	552.157123109408	5.88141883347939e-06	0.000136017410228509	glutamate_dehydrogenase_[EC:1.4.1.2]
K01714	1	1	2627.50738123042	1313.75369061521	5.70505981755219e-06	7.93147208121827e-05	4-hydroxy-tetrahydrodipicolinate_synthase_[EC:4.3.3.7]
K03816	3	3	2606.9544259448	434.492404324134	5.79908490440209e-06	0.000102396067990989	xanthine_phosphoribosyltransferase_[EC:2.4.2.22]
K00927	2	2	2427.43963492403	606.859908731008	5.79042148477988e-06	9.97605746209098e-05	phosphoglycerate_kinase_[EC:2.7.2.3]
K01703	4	6	2399.566775883	239.9566775883	5.80009396152218e-06	0.000102711585866886	3-isopropylmalate/(R)-2-methylmalate_dehydratase_large_subunit_[EC:4.2.1.33_4.2.1.35]
K01704	4	6	2399.566775883	239.9566775883	5.80009396152218e-06	0.000102711585866886	3-isopropylmalate/(R)-2-methylmalate_dehydratase_small_subunit_[EC:4.2.1.33_4.2.1.35]
K01677	2	2	2383.10085429757	595.775213574392	5.82401006388939e-06	0.000110766504209127	fumarate_hydratase_subunit_alpha_[EC:4.2.1.2]
K01678	2	2	2383.10085429757	595.775213574392	5.82401006388939e-06	0.000110766504209127	fumarate_hydratase_subunit_beta_[EC:4.2.1.2]
K01778	2	2	2295	573.75	5.6861150755969e-06	7.58035172832019e-05	diaminopimelate_epimerase_[EC:5.1.1.7]
K01923	1	1	2274	1137	5.75887586743068e-06	9.11577028258888e-05	phosphoribosylaminoimidazole-succinocarboxamide_synthase_[EC:6.3.2.6]
K01480	1	1	2271	1135.5	5.63186735825998e-06	6.71772134891845e-05	agmatinase_[EC:3.5.3.11]
K02437	2	1	2227.25509367013	742.418364556711	5.85826513336341e-06	0.000124626121635095	glycine_cleavage_system_H_protein
K00003	2	2	2217	554.25	5.70453910176327e-06	7.92141951837769e-05	homoserine_dehydrogenase_[EC:1.1.1.3]
K00286	4	4	2214	276.75	5.70831644623051e-06	7.99488327470419e-05	pyrroline-5-carboxylate_reductase_[EC:1.5.1.2]
K08302	2	1	2207.01664217284	735.672214057614	5.85716712254951e-06	0.000124131082423039	tagatose_1,6-diphosphate_aldolase_GatY/KbaY_[EC:4.1.2.40]
K14534	2	3	2206	441.2	5.73700425112015e-06	8.59697386519945e-05	4-hydroxybutyryl-CoA_dehydratase_/_vinylacetyl-CoA-Delta-isomerase_[EC:4.2.1.120_5.3.3.3]
K00226	2	2	2198.7	549.675	5.75768218745862e-06	9.08595311648192e-05	dihydroorotate_dehydrogenase_(fumarate)_[EC:1.3.98.1]
K00949	3	2	2147	429.4	5.80871888704946e-06	0.000105485232067511	thiamine_pyrophosphokinase_[EC:2.7.6.2]
K09698	3	2	2147	429.4	5.84477447937671e-06	0.000118793062485151	nondiscriminating_glutamyl-tRNA_synthetase_[EC:6.1.1.24]
K02619	1	1	2140.15714285714	1070.07857142857	5.73266299394058e-06	8.50051003060184e-05	4-amino-4-deoxychorismate_lyase_[EC:4.1.3.38]
K02231	2	2	2128	532	5.62217836923094e-06	6.58241179568194e-05	adenosylcobinamide_kinase_/_adenosylcobinamide-phosphate_guanylyltransferase_[EC:2.7.1.156_2.7.7.62]
K03149	1	3	2110.55270513305	527.638176283263	5.83379517545139e-06	0.00011441647597254	thiamine_biosynthesis_ThiG
K00088	2	2	2102.25002637495	525.562506593738	5.82021360183919e-06	0.000109409190371991	IMP_dehydrogenase_[EC:1.1.1.205]
K00951	1	1	2094	1047	5.82550288653668e-06	0.000111308993766696	GTP_pyrophosphokinase_[EC:2.7.6.5]
K03856	1	2	2094	698	5.84997162763761e-06	0.000120977498185338	3-deoxy-7-phosphoheptulonate_synthase_[EC:2.5.1.54]
K00865	2	2	2079.10528833799	519.776322084498	5.8287626119851e-06	0.000112511251125113	glycerate_kinase_[EC:2.7.1.31]
K00161	3	4	2013.16632314952	287.595189021359	5.87968978756681e-06	0.000135098621994056	pyruvate_dehydrogenase_E1_component_subunit_alpha_[EC:1.2.4.1]
K00162	3	4	2013.16632314952	287.595189021359	5.87968978756681e-06	0.000135098621994056	pyruvate_dehydrogenase_E1_component_subunit_beta_[EC:1.2.4.1]
K02500	2	1	2008.59191778809	669.530639262697	5.80069956436746e-06	0.000102901831652603	cyclase_[EC:4.1.3.-]
K02501	2	1	2008.59191778809	669.530639262697	5.80069956436746e-06	0.000102901831652603	glutamine_amidotransferase_[EC:2.4.2.-]
K00975	2	2	1967.83333333333	491.958333333333	5.74742371731871e-06	8.83704489218805e-05	glucose-1-phosphate_adenylyltransferase_[EC:2.7.7.27]
K01239	5	5	1966.82539091765	196.682539091765	5.78412489082464e-06	9.79240109674892e-05	purine_nucleosidase_[EC:3.2.2.1]
K00965	2	2	1930	482.5	5.74795229199598e-06	8.84955752212389e-05	UDPglucose--hexose-1-phosphate_uridylyltransferase_[EC:2.7.7.12]
K00688	2	1	1928.16666666667	642.722222222222	5.74755585187399e-06	8.84016973125884e-05	starch_phosphorylase_[EC:2.4.1.1]
K02768	1	1	1824.53314390382	912.266571951908	5.80123798418583e-06	0.00010307153164296	PTS_system,_fructose-specific_IIA_component_[EC:2.7.1.69]
K02769	1	1	1824.53314390382	912.266571951908	5.80123798418583e-06	0.00010307153164296	PTS_system,_fructose-specific_IIB_component_[EC:2.7.1.69]
K02770	1	1	1824.53314390382	912.266571951908	5.80123798418583e-06	0.00010307153164296	PTS_system,_fructose-specific_IIC_component
K01664	1	1	1759.07857142857	879.539285714286	5.76677988777846e-06	9.3179276928811e-05	para-aminobenzoate_synthetase_component_II_[EC:2.6.1.85]
K01665	1	1	1759.07857142857	879.539285714286	5.76677988777846e-06	9.3179276928811e-05	para-aminobenzoate_synthetase_component_I_[EC:2.6.1.85]
K00761	2	2	1636.65314647233	409.163286618082	5.76944157574988e-06	9.38790837401427e-05	uracil_phosphoribosyltransferase_[EC:2.4.2.9]
K02825	2	2	1636.65314647233	409.163286618082	5.76944157574988e-06	9.38790837401427e-05	pyrimidine_operon_attenuation_protein_/_uracil_phosphoribosyltransferase_[EC:2.4.2.9]
K01255	3	2	1588.85810810999	317.771621621998	5.86121807834104e-06	0.000125976316452507	leucyl_aminopeptidase_[EC:3.4.11.1]
K01270	3	2	1588.85810810999	317.771621621998	5.86121807834104e-06	0.000125976316452507	dipeptidase_D_[EC:3.4.13.-]
K00609	2	3	1563.21367721486	312.642735442972	5.84744028301611e-06	0.000119904076738609	aspartate_carbamoyltransferase_catalytic_subunit_[EC:2.1.3.2]
K01126	3	2	1554	310.8	5.81500154097541e-06	0.000107596298687325	glycerophosphoryl_diester_phosphodiesterase_[EC:3.1.4.46]
K04042	3	3	1546	257.666666666667	5.62711368457777e-06	6.65070497472732e-05	bifunctional_UDP-N-acetylglucosamine_pyrophosphorylase_/_Glucosamine-1-phosphate_N-acetyltransferase_[EC:2.7.7.23_2.3.1.157]
K01222	1	1	1515.56666666667	757.783333333333	5.73792596927914e-06	8.61771802826611e-05	6-phospho-beta-glucosidase_[EC:3.2.1.86]
K00852	2	2	1514	378.5	5.81310855980235e-06	0.000106951871657754	ribokinase_[EC:2.7.1.15]
K01006	1	1	1497.34558242623	748.672791213115	5.87644193193905e-06	0.000133404482390608	pyruvate,orthophosphate_dikinase_[EC:2.7.9.1]
K00014	2	2	1451	362.75	5.56071466304849e-06	5.82818510315888e-05	shikimate_dehydrogenase_[EC:1.1.1.25]
K00366	2	2	1451	362.75	5.84525277795638e-06	0.000118990956687292	ferredoxin-nitrite_reductase_[EC:1.7.7.1]
K01886	2	2	1451	362.75	5.8376093822058e-06	0.000115901715345387	glutaminyl-tRNA_synthetase_[EC:6.1.1.18]
K01951	2	2	1445.75865589435	361.439663973588	5.78814241145589e-06	9.90883868410622e-05	GMP_synthase_(glutamine-hydrolysing)_[EC:6.3.5.2]
K03148	4	4	1445	180.625	5.76285837775537e-06	9.21658986175115e-05	sulfur_carrier_protein_ThiS_adenylyltransferase_[EC:2.7.7.73]
K00941	2	2	1440.44729486695	360.111823716736	5.69699939042107e-06	7.77846919726198e-05	hydroxymethylpyrimidine/phosphomethylpyrimidine_kinase_[EC:2.7.1.49_2.7.4.7]
K11754	2	2	1420	355	5.83645097089362e-06	0.000115446779034865	dihydrofolate_synthase_/_folylpolyglutamate_synthase_[EC:6.3.2.12_6.3.2.17]
K11753	2	3	1412	282.4	5.62800042772803e-06	6.66311300639659e-05	riboflavin_kinase_/_FMN_adenylyltransferase_[EC:2.7.1.26_2.7.7.2]
K00962	4	1	1410.76979886156	282.153959772312	5.83393131129274e-06	0.000114468864468864	polyribonucleotide_nucleotidyltransferase_[EC:2.7.7.8]
K11752	2	2	1401	350.25	5.76498463631594e-06	9.27127758205081e-05	diaminohydroxyphosphoribosylaminopyrimidine_deaminase_/_5-amino-6-(5-phosphoribosylamino)uracil_reductase_[EC:3.5.4.26_1.1.1.193]
K02563	2	3	1400	280	5.68643841302877e-06	7.58610226065847e-05	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase_[EC:2.4.1.227]
K00854	1	1	1397.93109681388	698.965548406941	5.80265181187803e-06	0.00010351966873706	xylulokinase_[EC:2.7.1.17]
K01738	2	2	1393.98749457787	348.496873644469	5.86183651337964e-06	0.000126262626262626	cysteine_synthase_A_[EC:2.5.1.47]
K01488	2	2	1388	347	5.73108598348301e-06	8.46596681341009e-05	adenosine_deaminase_[EC:3.5.4.4]
K01715	2	3	1379.07749758413	275.815499516825	5.79928668773741e-06	0.000102459016393443	3-hydroxybutyryl-CoA_dehydratase_[EC:4.2.1.55]
K00634	2	2	1365.82819637319	341.457049093298	5.80285384352024e-06	0.000103584006629376	phosphate_butyryltransferase_[EC:2.3.1.19]
K00215	2	2	1289.50738123042	322.376845307604	5.64962175782331e-06	6.97934115019542e-05	4-hydroxy-tetrahydrodipicolinate_reductase_[EC:1.17.1.8]
K00963	2	2	1236	309	5.7478201392122e-06	8.84642604387827e-05	UTP--glucose-1-phosphate_uridylyltransferase_[EC:2.7.7.9]
K01740	2	2	1195.285705471	298.82142636775	5.85771607650177e-06	0.000124378109452736	O-acetylhomoserine_(thiol)-lyase_[EC:2.5.1.49]
K01776	1	1	1112.17261317731	556.086306588655	5.84846623972863e-06	0.000120336943441637	glutamate_racemase_[EC:5.1.1.3]
K01761	2	2	1104.54282562399	276.135706405997	5.80191114953266e-06	0.000103284445362528	methionine-gamma-lyase_[EC:4.4.1.11]
K01962	2	3	1059.75	211.95	5.86403645085058e-06	0.000127291242362525	acetyl-CoA_carboxylase_carboxyl_transferase_subunit_alpha_[EC:6.4.1.2]
K01963	2	3	1059.75	211.95	5.86403645085058e-06	0.000127291242362525	acetyl-CoA_carboxylase_carboxyl_transferase_subunit_beta_[EC:6.4.1.2]
K02160	2	3	1059.75	211.95	5.86403645085058e-06	0.000127291242362525	acetyl-CoA_carboxylase_biotin_carboxyl_carrier_protein
K15633	2	2	1059.55847986001	264.889619965002	5.80063226891731e-06	0.000102880658436214	2,3-bisphosphoglycerate-independent_phosphoglycerate_mutase_[EC:5.4.2.12]
K15634	2	2	1059.55847986001	264.889619965002	5.80063226891731e-06	0.000102880658436214	probable_phosphoglycerate_mutase_[EC:5.4.2.12]
K03040	2	5	1010.95531002063	144.422187145805	5.82978202445011e-06	0.000112892300745089	DNA-directed_RNA_polymerase_subunit_alpha_[EC:2.7.7.6]
K03043	2	5	1010.95531002063	144.422187145805	5.82978202445011e-06	0.000112892300745089	DNA-directed_RNA_polymerase_subunit_beta_[EC:2.7.7.6]
K03046	2	5	1010.95531002063	144.422187145805	5.82978202445011e-06	0.000112892300745089	DNA-directed_RNA_polymerase_subunit_beta'_[EC:2.7.7.6]
K03060	2	5	1010.95531002063	144.422187145805	5.82978202445011e-06	0.000112892300745089	DNA-directed_RNA_polymerase_subunit_omega_[EC:2.7.7.6]
K00057	1	1	945.219850853144	472.609925426572	5.83399938159607e-06	0.000114495076711701	glycerol-3-phosphate_dehydrogenase_(NAD(P)+)_[EC:1.1.1.94]
K01838	1	1	939.003025822316	469.501512911158	5.73693842543988e-06	8.5954959601169e-05	beta-phosphoglucomutase_[EC:5.4.2.6]
K01784	2	2	787	196.75	5.67881744305566e-06	7.45267551050827e-05	UDP-glucose_4-epimerase_[EC:5.1.3.2]
K01586	2	2	785	196.25	5.68624440615707e-06	7.58265089475281e-05	diaminopimelate_decarboxylase_[EC:4.1.1.20]
K01791	3	2	780	156	5.62724034506238e-06	6.65247472059606e-05	UDP-N-acetylglucosamine_2-epimerase_[EC:5.1.3.14]
K00864	2	2	774	193.5	5.80959629115373e-06	0.0001057753331923	glycerol_kinase_[EC:2.7.1.30]
K00796	1	3	766.157142857143	191.539285714286	5.76864281140576e-06	9.36680404645935e-05	dihydropteroate_synthase_[EC:2.5.1.15]
K05823	1	1	766	383	5.61807221470025e-06	6.52656311186529e-05	N-acetyldiaminopimelate_deacetylase_[EC:3.5.1.47]
K01012	2	2	761	190.25	5.72170758641209e-06	8.26582906265498e-05	biotin_synthase_[EC:2.8.1.6]
K01588	1	1	760	380	5.68909116768596e-06	7.63358778625954e-05	5-(carboxyamino)imidazole_ribonucleotide_mutase_[EC:5.4.99.18]
K01585	1	1	759	379.5	5.56535676719556e-06	5.87958607714017e-05	arginine_decarboxylase_[EC:4.1.1.19]
K01223	1	1	758.366666666667	379.183333333333	5.73786012244594e-06	8.61623298293986e-05	6-phospho-beta-glucosidase_[EC:3.2.1.86]
K01198	1	1	758	379	5.68533921576431e-06	7.56658595641647e-05	xylan_1,4-beta-xylosidase_[EC:3.2.1.37]
K03778	1	1	757	378.5	5.87582041142494e-06	0.000133084908171413	D-lactate_dehydrogenase_[EC:1.1.1.28]
K05601	1	1	757	378.5	5.84525277795638e-06	0.000118990956687292	hydroxylamine_reductase_[EC:1.7.99.1]
K00019	1	1	757	378.5	5.7933735393457e-06	0.000100644122383253	3-hydroxybutyrate_dehydrogenase_[EC:1.1.1.30]
K00043	1	1	757	378.5	5.74122023894959e-06	8.69262865090403e-05	4-hydroxybutyrate_dehydrogenase_[EC:1.1.1.61]
K01091	1	1	757	378.5	5.75953923686105e-06	9.1324200913242e-05	phosphoglycolate_phosphatase_[EC:3.1.3.18]
K01520	1	1	757	378.5	5.78532956129846e-06	9.82704402515723e-05	dUTP_pyrophosphatase_[EC:3.6.1.23]
K01788	1	1	757	378.5	5.71974398425926e-06	8.22503701266656e-05	N-acylglucosamine-6-phosphate_2-epimerase_[EC:5.1.3.9]
K01934	1	1	757	378.5	5.7703737471076e-06	9.41265060240964e-05	5-formyltetrahydrofolate_cyclo-ligase_[EC:6.3.3.2]
K02763	1	1	757	378.5	5.78338895025707e-06	9.77135040062537e-05	PTS_system,_D-glucosamine-specific_IIA_component_[EC:2.7.1.69]
K02803	1	1	757	378.5	5.71974398425926e-06	8.22503701266656e-05	PTS_system,_N-acetylglucosamine-specific_IIB_component_[EC:2.7.1.69]
K03077	1	1	757	378.5	5.80110336986095e-06	0.000103029054193283	L-ribulose-5-phosphate_4-epimerase_[EC:5.1.3.4]
K06193	1	1	757	378.5	5.82211121396841e-06	0.000110083663584324	phosphonoacetate_hydrolase_[EC:3.11.1.2]
K01515	1	1	757	378.5	5.8129058134871e-06	0.000106883283454468	ADP-ribose_pyrophosphatase_[EC:3.6.1.13]
K00651	2	2	743	185.75	5.63605723979733e-06	6.7778229632642e-05	homoserine_O-succinyltransferase_[EC:2.3.1.46]
K01881	1	1	732	366	5.70818610969992e-06	7.9923273657289e-05	prolyl-tRNA_synthetase_[EC:6.1.1.15]
K01940	1	2	732	244	5.8455944677294e-06	0.000119132713843221	argininosuccinate_synthase_[EC:6.3.4.5]
K00611	1	2	731.333333333333	243.777777777778	5.79928668773741e-06	0.000102459016393443	ornithine_carbamoyltransferase_[EC:2.1.3.3]
K16849	2	2	724.5	181.125	5.75947289304083e-06	9.13075237399562e-05	altronate_dehydratase_small_subunit_[EC:4.2.1.7]
K16850	2	2	724.5	181.125	5.75947289304083e-06	9.13075237399562e-05	altronate_dehydratase_large_subunit_[EC:4.2.1.7]
K00788	1	2	722	240.666666666667	5.76358910220573e-06	9.23531584780199e-05	thiamine-phosphate_pyrophosphorylase_[EC:2.5.1.3]
K02233	1	2	716	238.666666666667	5.55651251048792e-06	5.78235226089973e-05	adenosylcobinamide-GDP_ribazoletransferase_[EC:2.7.8.26]
K00858	1	1	708	354	5.6531349459843e-06	7.03333802222535e-05	NAD+_kinase_[EC:2.7.1.23]
K01892	1	1	703	351.5	5.62711368457777e-06	6.65070497472732e-05	histidyl-tRNA_synthetase_[EC:6.1.1.21]
K01042	1	2	701	233.666666666667	5.76013640002995e-06	9.14745700695207e-05	L-seryl-tRNA(Ser)_seleniumtransferase_[EC:2.9.1.1]
K01524	1	1	700	350	5.75410411475985e-06	8.99766060824186e-05	exopolyphosphatase_/_guanosine-5'-triphosphate,3'-diphosphate_pyrophosphatase_[EC:3.6.1.11_3.6.1.40]
K01735	1	1	700	350	5.77797551293978e-06	9.61908426317815e-05	3-dehydroquinate_synthase_[EC:4.2.3.4]
K00042	1	1	698	349	5.81162208183926e-06	0.000106450926123057	2-hydroxy-3-oxopropionate_reductase_[EC:1.1.1.60]
K00058	1	1	698	349	5.79035442759451e-06	9.97406742469579e-05	D-3-phosphoglycerate_dehydrogenase_[EC:1.1.1.95]
K00657	1	1	698	349	5.63161362625233e-06	6.71411306566403e-05	diamine_N-acetyltransferase_[EC:2.3.1.57]
K00805	1	1	698	349	5.55515434996361e-06	5.76767793286423e-05	heptaprenyl_diphosphate_synthase_[EC:2.5.1.30]
K01734	1	1	698	349	5.81513680109325e-06	0.000107642626480086	methylglyoxal_synthase_[EC:4.2.3.3]
K01779	1	1	698	349	5.8436815193572e-06	0.000118343195266272	aspartate_racemase_[EC:5.1.1.13]
K01866	1	1	698	349	5.83250220176958e-06	0.000113921166552745	tyrosyl-tRNA_synthetase_[EC:6.1.1.1]
K01868	1	1	698	349	5.82441712145657e-06	0.000110913930789707	threonyl-tRNA_synthetase_[EC:6.1.1.3]
K01872	1	1	698	349	5.77904403053647e-06	9.6487842531841e-05	alanyl-tRNA_synthetase_[EC:6.1.1.7]
K01876	1	1	698	349	5.8436815193572e-06	0.000118343195266272	aspartyl-tRNA_synthetase_[EC:6.1.1.12]
K01890	1	1	698	349	5.83284240243113e-06	0.000114051094890511	phenylalanyl-tRNA_synthetase_beta_chain_[EC:6.1.1.20]
K01893	1	1	698	349	5.77203908824871e-06	9.45715906941555e-05	asparaginyl-tRNA_synthetase_[EC:6.1.1.22]
K02594	1	2	698	232.666666666667	5.88716656560364e-06	0.000139159476760367	homocitrate_synthase_NifV_[EC:2.3.3.14]
K07106	1	1	690	345	5.73226865996756e-06	8.49184782608696e-05	N-acetylmuramic_acid_6-phosphate_etherase_[EC:4.2.1.126]
K00385	2	2	601.850632573065	150.462658143266	5.82421358556061e-06	0.000110840168477056	anaerobic_sulfite_reductase_subunit_C
K16950	2	2	601.850632573065	150.462658143266	5.82421358556061e-06	0.000110840168477056	anaerobic_sulfite_reductase_subunit_A
K16951	2	2	601.850632573065	150.462658143266	5.82421358556061e-06	0.000110840168477056	anaerobic_sulfite_reductase_subunit_B
K02335	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583	DNA_polymerase_I_[EC:2.7.7.7]
K02337	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583	DNA_polymerase_III_subunit_alpha_[EC:2.7.7.7]
K02340	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583	DNA_polymerase_III_subunit_delta_[EC:2.7.7.7]
K02341	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583	DNA_polymerase_III_subunit_delta'_[EC:2.7.7.7]
K02342	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583	DNA_polymerase_III_subunit_epsilon_[EC:2.7.7.7]
K02343	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583	DNA_polymerase_III_subunit_gamma/tau_[EC:2.7.7.7]
K03763	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583	DNA_polymerase_III_subunit_alpha,_Gram-positive_type_[EC:2.7.7.7]
K04517	2	2	593.554761904762	148.38869047619	5.83277435912392e-06	0.000114025085518814	prephenate_dehydrogenase_[EC:1.3.1.12]
K03735	1	1	514.379973707117	257.189986853558	5.83515681983953e-06	0.000114942528735632	ethanolamine_ammonia-lyase_large_subunit_[EC:4.3.1.7]
K03736	1	1	514.379973707117	257.189986853558	5.83515681983953e-06	0.000114942528735632	ethanolamine_ammonia-lyase_small_subunit_[EC:4.3.1.7]
K04019	1	1	514.379973707117	257.189986853558	5.83515681983953e-06	0.000114942528735632	ethanolamine_utilization_protein_EutA
K00008	1	1	494.523583708077	247.261791854038	5.74768799250502e-06	8.84329678103997e-05	L-iditol_2-dehydrogenase_[EC:1.1.1.14]
K00703	2	2	425.666666666667	106.416666666667	5.67817253695071e-06	7.44158356898348e-05	starch_synthase_[EC:2.4.1.21]
K00700	2	2	409.333333333333	102.333333333333	5.67810805439627e-06	7.44047619047619e-05	1,4-alpha-glucan_branching_enzyme_[EC:2.4.1.18]
K00674	2	2	392.691499669752	98.1728749174379	5.70786029441143e-06	7.98594473726242e-05	2,3,4,5-tetrahydropyridine-2-carboxylate_N-succinyltransferase_[EC:2.3.1.117]
K02798	1	1	379.5	189.75	5.73174296571845e-06	8.48032564450475e-05	PTS_system,_mannitol-specific_IIA_component_[EC:2.7.1.69]
K02799	1	1	379.5	189.75	5.73174296571845e-06	8.48032564450475e-05	PTS_system,_mannitol-specific_IIB_component_[EC:2.7.1.69]
K01424	1	1	376	188	5.84381811700493e-06	0.00011839924224485	L-asparaginase_[EC:3.5.1.1]
K10793	1	1	367	183.5	5.63987163652155e-06	6.83340166735001e-05	D-proline_reductase_(dithiol)_PrdA_[EC:1.21.4.1]
K10796	1	1	367	183.5	5.63987163652155e-06	6.83340166735001e-05	D-proline_reductase_(dithiol)_PrdE_[EC:1.21.4.1]
K01955	1	1	359.040803084648	179.520401542324	5.84586784831142e-06	0.000119246362985929	carbamoyl-phosphate_synthase_large_subunit_[EC:6.3.5.5]
K01956	1	1	359.040803084648	179.520401542324	5.84586784831142e-06	0.000119246362985929	carbamoyl-phosphate_synthase_small_subunit_[EC:6.3.5.5]
K01878	1	1	349	174.5	5.82238240243143e-06	0.000110180696342001	glycyl-tRNA_synthetase_alpha_chain_[EC:6.1.1.14]
K01879	1	1	349	174.5	5.82238240243143e-06	0.000110180696342001	glycyl-tRNA_synthetase_beta_chain_[EC:6.1.1.14]
K03367	1	1	349	174.5	5.7200711576852e-06	8.23180770497201e-05	D-alanine--poly(phosphoribitol)_ligase_subunit_1_[EC:6.1.1.13]
K03637	1	1	349	174.5	5.82536714376424e-06	0.00011125945705385	molybdenum_cofactor_biosynthesis_protein_C
K03639	1	1	349	174.5	5.82536714376424e-06	0.00011125945705385	molybdenum_cofactor_biosynthesis_protein
K14188	1	1	349	174.5	5.7200711576852e-06	8.23180770497201e-05	D-alanine--poly(phosphoribitol)_ligase_subunit_2_[EC:6.1.1.13]
K01438	2	2	249	62.25	5.78760641961304e-06	9.89315393747527e-05	acetylornithine_deacetylase_[EC:3.5.1.16]
K00929	2	2	246.334242751359	61.5835606878398	5.73680677861089e-06	8.59254167382712e-05	butyrate_kinase_[EC:2.7.2.7]
K00627	1	2	221.236904761905	73.7456349206349	5.86431155914451e-06	0.000127420998980632	pyruvate_dehydrogenase_E2_component_(dihydrolipoamide_acetyltransferase)_[EC:2.3.1.12]
K02793	1	1	189.75	94.875	5.73200580078987e-06	8.48608282416836e-05	PTS_system,_mannose-specific_IIA_component_[EC:2.7.1.69]
K02794	1	1	189.75	94.875	5.73200580078987e-06	8.48608282416836e-05	PTS_system,_mannose-specific_IIB_component_[EC:2.7.1.69]
K02795	1	1	189.75	94.875	5.73200580078987e-06	8.48608282416836e-05	PTS_system,_mannose-specific_IIC_component
K02796	1	1	189.75	94.875	5.73200580078987e-06	8.48608282416836e-05	PTS_system,_mannose-specific_IID_component
K01487	2	2	184.156902838405	46.0392257096013	5.78352274370319e-06	9.77517106549365e-05	guanine_deaminase_[EC:3.5.4.3]
K00917	1	1	176.933486264794	88.4667431323972	5.78934875615842e-06	9.94431185361973e-05	tagatose_6-phosphate_kinase_[EC:2.7.1.144]
K00763	1	1	145.657875457875	72.8289377289377	5.74768799250502e-06	8.84329678103997e-05	nicotinate_phosphoribosyltransferase_[EC:6.3.4.21]
K05895	3	3	128	21.3333333333333	7.02633540774176e-07	0	precorrin-6X_reductase_[EC:1.3.1.54]
K02188	1	1	108	54	7.02632553387778e-07	0	cobalt-precorrin-5B_(C1)-methyltransferase_[EC:2.1.1.195]
K02189	1	1	98	49	7.02627616497415e-07	0	cobalt-precorrin_5A_hydrolase_[EC:3.7.1.12]
K01726	10	10	96	4.8	6.98540608959761e-07	0	cyanate_lyase_[EC:4.2.1.104]
K03399	1	1	90	45	7.02626629127668e-07	0	cobalt-precorrin-6Y_C5-methyltransferase_[EC:2.1.1.-]
K02781	1	1	88.1588054306412	44.0794027153206	5.73272872154417e-06	8.50195544975344e-05	PTS_system,_glucitol/sorbitol-specific_IIA_component_[EC:2.7.1.69]
K02782	1	1	88.1588054306412	44.0794027153206	5.73272872154417e-06	8.50195544975344e-05	PTS_system,_glucitol/sorbitol-specific_IIB_component_[EC:2.7.1.69]
K02783	1	1	88.1588054306412	44.0794027153206	5.73272872154417e-06	8.50195544975344e-05	PTS_system,_glucitol/sorbitol-specific_IIC_component
K05936	2	2	85	21.25	7.02618730269588e-07	0	precorrin-4/cobalt-precorrin-4_C11-methyltransferase_[EC:2.1.1.133_2.1.1.271]
K00981	1	1	80	40	5.7292472342059e-06	8.42601954836535e-05	phosphatidate_cytidylyltransferase_[EC:2.7.7.41]
K00655	2	3	75.3333333333333	15.0666666666667	5.79908490440209e-06	0.000102396067990989	1-acyl-sn-glycerol-3-phosphate_acyltransferase_[EC:2.3.1.51]
