Cefoperazone	Clindamycin	Streptomycin	ko	gene	pathway
0.3	0.3	0.4	K02030	ABC_transporter_aminoacid-family_extracellular_solute-binding_protein	none
0.291666666666667	0.291666666666667	0.416666666666667	K02029	ABC_transporter_aminoacid-family_permease	none
0.303030303030303	0.303030303030303	0.393939393939394	K02028	ABC_transporter_aminoacid-family_ATP-binding_protein_(EC:3.6.3.-)	none
0.529411764705882	0.235294117647059	0.235294117647059	K04487	iscS1;_cysteine_desulfurase_(EC:2.8.1.7)	Thiamine_metabolism;Metabolism;Metabolism_of_cofactors_and_vitamins|Sulfur_relay_system;Genetic_Information_Processing;Folding,_sorting_and_degradation
0.475	0.325	0.2	K03151	thiI;_thiamine_biosynthesis_protein_ThiI	Thiamine_metabolism;Metabolism;Metabolism_of_cofactors_and_vitamins|Metabolic_pathways;Metabolism;Global_and_overview_maps|Sulfur_relay_system;Genetic_Information_Processing;Folding,_sorting_and_degradation
0.480769230769231	0.326923076923077	0.192307692307692	none	cell_surface_protein	none
0.310344827586207	0.344827586206897	0.344827586206897	none	nitroreductase	none
0.466666666666667	0.266666666666667	0.266666666666667	none	diguanylate_kinase_signaling_protein_(EC:2.7.7.65)	none
0.666666666666667	0.166666666666667	0.166666666666667	K04069	pflA;_pyruvate_formate-lyase_activating_enzyme_(EC:1.97.1.4)	none
0.833333333333333	0.0666666666666667	0.1	K00656	plfB;_pyruvate_formate-lyase_(EC:2.3.1.54)	Pyruvate_metabolism;Metabolism;Carbohydrate_metabolism|Propanoate_metabolism;Metabolism;Carbohydrate_metabolism|Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0	0.478260869565217	0.521739130434783	K07301	Ca2+/Na+_antiporter	none
0.5546875	0.296875	0.1484375	K05592	ATP-dependent_RNA_helicase	RNA_degradation;Genetic_Information_Processing;Folding,_sorting_and_degradation
0.1	0	0.9	none	srlR;_PTS_operon_transcription_antiterminator	none
0.0769230769230769	0	0.923076923076923	none	srlM;_Sorbitol_operon_activator_protein_(Glucitol)	none
0.0731707317073171	0	0.926829268292683	K02783	srlA;_PTS_system_glucitol/sorbitol-specific_transporter_subunit_IIC	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0769230769230769	0	0.923076923076923	K02782	srlEa;_PTS_system_sorbitol-specific_transporter_subunit_IIB_(EC:2.7.1.69)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0666666666666667	0.0222222222222222	0.911111111111111	K02783	srlEb;_PTS_system_glucitol/sorbitol-specific_transporter_subunit_IIB_(EC:2.7.1.69)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0967741935483871	0.032258064516129	0.870967741935484	K02781	srlB;_PTS_system_sorbitol-specific_transporter_subunit_IIA_(EC:2.7.1.-)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism|Phosphotransferase_system_(PTS);Environmental_Information_Processing;Membrane_transport
0.0701754385964912	0.0175438596491228	0.912280701754386	K00068	srlD;_sorbitol-6-phosphate_dehydrogenase_(EC:1.1.1.140)	Fructose_and_mannose_metabolism;Metabolism;Carbohydrate_metabolism
0.285714285714286	0.285714285714286	0.428571428571429	none	oxidoreductase_subunit	none
0.123456790123457	0.283950617283951	0.592592592592593	K06378	spoIIAA;_anti-sigma_F_factor_antagonist	none
0.107438016528926	0.289256198347107	0.603305785123967	K06379	spoIIAB;_anti-sigma_F_factor_(EC:2.7.11.1)	none
0.111888111888112	0.293706293706294	0.594405594405594	K03091	sigF;_RNA_polymerase_sigma-F_factor	none
0	0.636363636363636	0.363636363636364	K06405	spoVAC;_stage_V_sporulation_protein_AC	none
0	0.571428571428571	0.428571428571429	K06406	spoVAD;_stage_V_sporulation_protein_AD	none
0	0.5	0.5	K06407	spoVAE;_stage_V_sporulation_protein_AE	none
0.21875	0.1875	0.59375	none	LacI_family_transcriptional_regulator	none
0.77319587628866	0.175257731958763	0.0515463917525773	none	membrane_protein	none
0.764705882352941	0.152941176470588	0.0823529411764706	none	hypothetical_protein	none
0.788732394366197	0.140845070422535	0.0704225352112676	none	amidohydrolase,_M20D_peptidase_family	none
0.78	0.146666666666667	0.0733333333333333	none	hypothetical_protein	none
0.358024691358025	0.382716049382716	0.259259259259259	none	penicillin-binding_protein	none
0.0285714285714286	0.714285714285714	0.257142857142857	none	spoIVB;_stage_IV_sporulation_protein_SpoIVB,_S55_peptidase_family	none
0.0540540540540541	0.486486486486487	0.459459459459459	K01448	N-acetylmuramoyl-L-alanine_amidase_(EC:3.5.1.-)	none
0.565217391304348	0.260869565217391	0.173913043478261	none	ABC_transporter_ATP-binding_protein_(EC:3.6.3.-)	none
0.5	0.3	0.2	none	membrane_protein	none
0.357142857142857	0.214285714285714	0.428571428571429	none	metal-binding_protein	none
0.169811320754717	0.245283018867925	0.584905660377358	K03665	GTP-binding_protein,_HflX_type	none
0.158088235294118	0.286764705882353	0.555147058823529	none	hypothetical_protein	none
0.154929577464789	0.306338028169014	0.538732394366197	none	NUDIX_family_hydrolase	none
0.333333333333333	0.25	0.416666666666667	none	hypothetical_protein	none
0	0.6	0.4	none	hypothetical_protein	none
0	0.583333333333333	0.416666666666667	K07090	hypothetical_protein	none
0.354838709677419	0.306451612903226	0.338709677419355	K01916	nadE;_NH3-dependent_NAD(+)_synthetase_(EC:6.3.1.5)	Nicotinate_and_nicotinamide_metabolism;Metabolism;Metabolism_of_cofactors_and_vitamins|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.408163265306122	0.336734693877551	0.255102040816327	none	hypothetical_protein	none
0.347826086956522	0.217391304347826	0.434782608695652	none	LacI_family_transcriptional_regulator	none
0	0.166666666666667	0.833333333333333	K01715	crt1;_3-hydroxybutyryl-CoA_dehydratase_(EC:4.2.1.55)	Glyoxylate_and_dicarboxylate_metabolism;Metabolism;Carbohydrate_metabolism|Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps
0	0.136363636363636	0.863636363636364	none	permease,_divalent_anion_symporter_family	none
0	0.108108108108108	0.891891891891892	none	CoA-transferase,_family_III	none
0	0.128205128205128	0.871794871794872	none	acyl-CoA_dehydrogenase_(EC:1.3.99.-)	none
0	0.0930232558139535	0.906976744186046	K03521	etfB;_electron_transfer_flavoprotein_beta-subunit,core	none
0	0.116279069767442	0.883720930232558	K03522	etfA;_electron_transfer_flavoprotein_subunit_alpha	none
0.396946564885496	0.16793893129771	0.435114503816794	none	hypothetical_protein	none
0.35	0.2	0.45	none	hypothetical_protein	none
0.290909090909091	0.2	0.509090909090909	none	flavodoxin/nitric_oxide_synthase	none
0.299065420560748	0.271028037383178	0.429906542056075	none	signaling_protein	none
0.305084745762712	0.166666666666667	0.528248587570621	none	universal_stress_protein_A_(UspA)	none
0.31063829787234	0.204255319148936	0.485106382978723	none	PTS_system_transporter_subunit_IIB	none
0.434782608695652	0.260869565217391	0.304347826086957	none	GntR_family_transcriptional_regulator	none
0.560975609756098	0.219512195121951	0.219512195121951	none	bglF;_pseudogene	none
0.571428571428571	0.214285714285714	0.214285714285714	none	tlpB;_transposase-like_protein_B	none
0.484375	0.265625	0.25	K01223	6-phospho-beta-glucosidase_(EC:3.2.1.86)	Glycolysis_/_Gluconeogenesis;Metabolism;Carbohydrate_metabolism
0.46875	0.265625	0.265625	none	PTS_operon_transcription_antiterminator	none
0.5	0.3	0.2	none	two-component_response_regulator	none
0.5	0.277777777777778	0.222222222222222	none	two-component_sensor_histidine_kinase_(EC:2.7.13.3)	none
0.454545454545455	0.454545454545455	0.0909090909090909	K01990	ABC_transporter_multidrug-family_ATP-binding_protein_(EC:3.6.3.-)	none
0.428571428571429	0.428571428571429	0.142857142857143	none	ABC_transporter_multidrug-family_permease	none
0.461538461538462	0.384615384615385	0.153846153846154	none	ABC_transporter_multidrug-family_permease	none
0.266666666666667	0.294117647058824	0.43921568627451	none	rbr;_rubrerythrin	none
0.253393665158371	0.30316742081448	0.443438914027149	none	ferric-uptake_regulator	none
0.212454212454212	0.362637362637363	0.424908424908425	K05919	rbo;_Rubredoxin_oxidoreductase_(desulfoferrodoxin)_(EC:1.15.1.1)	none
0.285714285714286	0.30952380952381	0.404761904761905	none	oxidative_stress_glutamate_synthase	none
0.2	0.2	0.6	K06897	metallo-beta-lactamase_superfamily_protein	none
0.166666666666667	0.134259259259259	0.699074074074074	none	membrane_protein	none
0.428571428571429	0.285714285714286	0.285714285714286	none	ATP-dependent_RNA_helicase	none
0.583333333333333	0.0833333333333333	0.333333333333333	K01681	acnB;_aconitate_hydratase_(EC:4.2.1.3)	Citrate_cycle_(TCA_cycle);Metabolism;Carbohydrate_metabolism|Glyoxylate_and_dicarboxylate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps|2-Oxocarboxylic_acid_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.6	0.0666666666666667	0.333333333333333	K00030	icd;_Isocitrate_dehydrogenase_NAD-dependent_(EC:1.1.1.41)	Citrate_cycle_(TCA_cycle);Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps|2-Oxocarboxylic_acid_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.384615384615385	0.153846153846154	0.461538461538462	none	MarR_family_transcriptional_regulator	none
0.333333333333333	0.25	0.416666666666667	none	acetyltransferase	none
0.295081967213115	0.229508196721311	0.475409836065574	none	nitroreductase	none
0.157534246575342	0.212328767123288	0.63013698630137	none	DNA-binding_protein	none
0.18	0.23	0.59	none	membrane_protein	none
0.126126126126126	0.279279279279279	0.594594594594595	none	isomerase/hydrolase	none
0.15625	0.2890625	0.5546875	K00602	5-aminoimidazole-4-carboxamide_ribonucleotide_transformylase_(EC:2.1.2.3)	Purine_metabolism;Metabolism;Nucleotide_metabolism|One_carbon_pool_by_folate;Metabolism;Metabolism_of_cofactors_and_vitamins|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.5	0.166666666666667	0.333333333333333	none	hypothetical_protein	none
0.466666666666667	0.266666666666667	0.266666666666667	none	group_1_glycosyl_transferase	none
0.17741935483871	0.225806451612903	0.596774193548387	none	cell_wall-binding_protein	none
0.35	0.2	0.45	none	hypothetical_protein	none
0.318181818181818	0.363636363636364	0.318181818181818	K12941	glutamate_carboxypeptidase_(EC:3.5.1.-)	none
0.264705882352941	0.294117647058824	0.441176470588235	none	NifU-like_protein	none
0.5	0.333333333333333	0.166666666666667	none	membrane_protein	none
0.5	0.4	0.1	none	MarR_family_transcriptional_regulator	none
0.263551401869159	0.327102803738318	0.409345794392523	K02033	oppB;_ABC_transporter_oligopeptide-family_permease	none
0.276892430278884	0.322709163346614	0.400398406374502	K02034	oppC;_ABC_transporter_oligopeptide-family_permease	none
0.209129511677282	0.320594479830149	0.470276008492569	K02035	oppA;_ABC_transporter_oligopeptide-family_extracellular_solute-binding_protein	none
0.186728395061728	0.314814814814815	0.498456790123457	K15583	oppD;_ABC_transporter_ATP-binding_protein	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.192622950819672	0.336065573770492	0.471311475409836	none	oppF;_pseudogene	none
0.368421052631579	0.263157894736842	0.368421052631579	none	pseudogene	none
0.15625	0.135416666666667	0.708333333333333	none	hypothetical_protein	none
0.174193548387097	0.148387096774194	0.67741935483871	K06889	hypothetical_protein	none
0.305555555555556	0.277777777777778	0.416666666666667	K07219	hypothetical_protein	none
0.333333333333333	0.166666666666667	0.5	K02020	modA;_ABC_transporter_molybdenum-specific_extracellular_solute-binding_protein	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.428571428571429	0.285714285714286	0.285714285714286	K02017	modC;_ABC_transporter_molybdenum-specific_ATP-binding_protein_(EC:3.6.3.-)	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.384615384615385	0.384615384615385	0.230769230769231	K00661	maa;_maltose_O-acetyltransferase_(EC:2.3.1.79)	none
0.976744186046512	0.00581395348837209	0.0174418604651163	K01989	ABC_transporter_sugar-family_extracellular_solute-binding_protein	none
0.965811965811966	0	0.0341880341880342	K05833	ABC_transporter_sugar-family_ATP-binding_protein_(EC:3.6.3.-)	none
0.926470588235294	0.0147058823529412	0.0588235294117647	K05832	ABC_transporter_sugar-family_permease	none
0.571428571428571	0	0.428571428571429	K01989	ABC_transporter_sugar-family_extracellular_solute-binding_protein	none
0.666666666666667	0.111111111111111	0.222222222222222	K05833	ABC_transporter_sugar-family_ATP-binding_protein_(EC:3.6.3.-)	none
0.894736842105263	0.0263157894736842	0.0789473684210526	K05832	ABC_transporter_sugar-specific_permease	none
0.363636363636364	0.303030303030303	0.333333333333333	none	carbohydrate_kinase	none
0.171875	0.2265625	0.6015625	none	protease	none
0.134948096885813	0.166089965397924	0.698961937716263	none	protein_modulating_protease_activity_(EC:3.4.-.-)	none
0.114130434782609	0.168478260869565	0.717391304347826	K00975	glgC;_glucose-1-phosphate_adenylyltransferase_(EC:2.7.7.27)	Starch_and_sucrose_metabolism;Metabolism;Carbohydrate_metabolism|Amino_sugar_and_nucleotide_sugar_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.12568306010929	0.163934426229508	0.710382513661202	K00975	glgD;_glycogen_biosynthesis_protein	Starch_and_sucrose_metabolism;Metabolism;Carbohydrate_metabolism|Amino_sugar_and_nucleotide_sugar_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.134883720930233	0.195348837209302	0.669767441860465	K00703	glgA;_glycogen_synthase_(Starch_[bacterial_glycogen]_synthase)_(EC:2.4.1.21)	Starch_and_sucrose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.141361256544503	0.204188481675393	0.654450261780105	K00688	glgP;_glycogen_phosphorylase_(EC:2.4.1.1)	Starch_and_sucrose_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.204545454545455	0.215909090909091	0.579545454545455	none	alpha-amylase_(EC:3.2.1.-)	none
0.411764705882353	0.352941176470588	0.235294117647059	none	GntR_family_transcriptional_regulator	none
0.5	0.25	0.25	K01480	speB;_Agmatinase_(Agmatine_ureohydrolase)_(AUH)_(EC:3.5.3.11)	Arginine_and_proline_metabolism;Metabolism;Amino_acid_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.469820554649266	0.367047308319739	0.163132137030995	K03704	cspA;_cold_shock_protein	none
0.571428571428571	0.285714285714286	0.142857142857143	none	iron-dependent_hydrogenase_(EC:1.12.7.2)	none
0.553191489361702	0.106382978723404	0.340425531914894	none	iron-dependent_hydrogenase_(EC:1.12.7.2)	none
0.5	0.180851063829787	0.319148936170213	none	metallo-beta-lactamase_superfamily_exported_protein	none
0.0622406639004149	0.759336099585062	0.178423236514523	none	hypothetical_protein	none
0.344827586206897	0.344827586206897	0.310344827586207	none	hypothetical_protein	none
0.426229508196721	0.278688524590164	0.295081967213115	none	hypothetical_protein	none
0.4	0.4	0.2	K02346	dinB;_DNA_polymerase_IV_(Pol_IV)_(EC:2.7.7.7)	none
0.636363636363636	0.272727272727273	0.0909090909090909	K05847	opuCA;_ABC_transporter_glycine_betaine/carnitine/choline_ATP-binding_protein_(EC:3.6.3.-)	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.536585365853659	0.317073170731707	0.146341463414634	K05845	opuCC;_ABC_transporter_glycine_betaine/carnitine/choline_permease	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0	0.875	0.125	none	cation_efflux_protein	none
0.388888888888889	0.277777777777778	0.333333333333333	none	integrase	none
0.352941176470588	0.264705882352941	0.382352941176471	none	hypothetical_protein	none
0.285714285714286	0.285714285714286	0.428571428571429	none	DNA-binding_protein	none
0.294117647058824	0.117647058823529	0.588235294117647	none	transcriptional_regulator	none
0.295081967213115	0.344262295081967	0.360655737704918	none	hypothetical_protein	none
0.262096774193548	0.225806451612903	0.512096774193548	none	hypothetical_protein	none
0.301204819277108	0.265060240963855	0.433734939759036	none	hypothetical_protein	none
0.161073825503356	0.355704697986577	0.483221476510067	none	hypothetical_protein	none
0.169642857142857	0.366071428571429	0.464285714285714	none	hypothetical_protein	none
0.266112266112266	0.345114345114345	0.388773388773389	none	hypothetical_protein	none
0.246575342465753	0.150684931506849	0.602739726027397	none	hypothetical_protein	none
0.333333333333333	0.222222222222222	0.444444444444444	none	lipoprotein	none
0.333333333333333	0.233333333333333	0.433333333333333	none	hypothetical_protein	none
0.219298245614035	0.271929824561404	0.508771929824561	none	hypothetical_protein	none
0.25	0.262820512820513	0.487179487179487	none	hypothetical_protein	none
0.265957446808511	0.281914893617021	0.452127659574468	none	hypothetical_protein	none
0.315789473684211	0.157894736842105	0.526315789473684	none	hypothetical_protein	none
0.5	0.25	0.25	none	membrane_protein	none
0.307692307692308	0.384615384615385	0.307692307692308	none	ubiA;_phosphoribose_diphosphate:decaprenyl-phosphate_phosphoribosyltransferase_(EC:2.5.1.-)	none
0.368421052631579	0.315789473684211	0.315789473684211	none	hydrolase,_HAD_superfamily,_subfamily_IB_(EC:3.1.3.-)	none
0.375	0.333333333333333	0.291666666666667	none	membrane_protein	none
0.5	0.3	0.2	none	drug/sodium_antiporter,_MATE_family	none
0.407766990291262	0.339805825242718	0.252427184466019	K02945	rpsA;_30S_ribosomal_protein_S1	Ribosome;Genetic_Information_Processing;Translation
0.416666666666667	0.333333333333333	0.25	K04477	hydrolase	none
0.44	0.32	0.24	none	thioesterase	none
0.192307692307692	0.115384615384615	0.692307692307692	K00839	serine-pyruvate_aminotransferase_(EC:2.6.1.-)	none
0.307692307692308	0.153846153846154	0.538461538461538	K00058	serA;_D-3-phosphoglycerate_dehydrogenase_(EC:1.1.1.95)	Glycine,_serine_and_threonine_metabolism;Metabolism;Amino_acid_metabolism|Methane_metabolism;Metabolism;Energy_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps|Biosynthesis_of_amino_acids;Metabolism;Global_and_overview_maps
0.285714285714286	0.214285714285714	0.5	none	hypothetical_protein	none
0.416666666666667	0.416666666666667	0.166666666666667	none	two-component_sensor_histidine_kinase	none
0.529411764705882	0.294117647058824	0.176470588235294	none	hypothetical_protein	none
0.368421052631579	0.236842105263158	0.394736842105263	K02051	ABC_transporter_nitrate/sulfonate/taurine_extracellular_solute-binding_protein	none
0.666666666666667	0.166666666666667	0.166666666666667	K03976	nucleotide/oligonucleotide_binding_protein	none
0.533333333333333	0.266666666666667	0.2	K01677	fumA;_fumarate_hydratase_(EC:4.2.1.2)	Citrate_cycle_(TCA_cycle);Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps
0.533333333333333	0.266666666666667	0.2	K01678	fumB;_fumarate_hydratase_class_I,_subunit_B_(EC:4.2.1.2)	Citrate_cycle_(TCA_cycle);Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps
0.5	0.25	0.25	K00027	NAD-dependent_malic_enzyme_(EC:1.1.1.38)	Pyruvate_metabolism;Metabolism;Carbohydrate_metabolism|Carbon_metabolism;Metabolism;Global_and_overview_maps|Two-component_system;Environmental_Information_Processing;Signal_transduction
0.461538461538462	0.230769230769231	0.307692307692308	none	acyl-CoA_N-acyltransferase	none
0.25	0.375	0.375	none	hypothetical_protein	none
0.44	0.24	0.32	K00243	hypothetical_protein	none
0.571428571428571	0.119047619047619	0.30952380952381	K03710	GntR_family_transcriptional_regulator	none
0.547169811320755	0.132075471698113	0.320754716981132	none	nagA;_N-acetylglucosamine-6-phosphate_deacetylase_(EC:3.5.1.25)	none
0.569767441860465	0.13953488372093	0.290697674418605	K02564	nagB;_glucosamine-6-phosphate_deaminase_(EC:3.5.99.6)	Amino_sugar_and_nucleotide_sugar_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0	0.428571428571429	0.571428571428571	none	membrane_protein	none
0.166666666666667	0.333333333333333	0.5	none	two-component_sensor_histidine_kinase	none
0.454545454545455	0.272727272727273	0.272727272727273	none	two-component_sensor_histidine_kinase	none
0.285714285714286	0.285714285714286	0.428571428571429	none	MerR_family_transcriptional_regulator	none
0.25	0.333333333333333	0.416666666666667	none	membrane_protein	none
0.428571428571429	0.285714285714286	0.285714285714286	K11072	potA;_ABC_transporter_spermidine/putrescine_ATP-binding_protein_(EC:3.6.3.31)	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.4	0.3	0.3	K11071	potB;_ABC_transporter_spermidine/putrescine_permease	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.461538461538462	0.230769230769231	0.307692307692308	K11070	potC;_ABC_transporter_spermidine/putrescine_permease	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0.409090909090909	0.272727272727273	0.318181818181818	K11069	potD;_ABC_transporter_spermidine/putrescine_solute-binding_protein	ABC_transporters;Environmental_Information_Processing;Membrane_transport
0	0.5	0.5	none	signaling_protein	none
0.0909090909090909	0.363636363636364	0.545454545454545	none	hypothetical_protein	none
0.1	0.4	0.5	K01791	mnaA;_UDP-N-acetylglucosamine_2-epimerase_(EC:5.1.3.14)	Amino_sugar_and_nucleotide_sugar_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps
0.282608695652174	0.304347826086957	0.41304347826087	none	N-acetylmuramoyl-L-alanine_amidase,autolysin_(EC:3.5.1.28)	none
0.342857142857143	0.314285714285714	0.342857142857143	none	N-acetylmuramoyl-L-alanine_amidase,autolysin_(EC:3.5.1.28)	none
0.272727272727273	0.181818181818182	0.545454545454545	none	hypothetical_protein	none
0.333333333333333	0.266666666666667	0.4	K03657	helicase,_superfamily_1,_UvrD-family	Nucleotide_excision_repair;Genetic_Information_Processing;Replication_and_repair|Mismatch_repair;Genetic_Information_Processing;Replication_and_repair
0.375	0.25	0.375	none	hypothetical_protein	none
0.375	0.25	0.375	K16899	addB;_ATP-dependent_nuclease_subunit_B_(ATP-dependent_helicase_addB),_Superfamily_1_UvrD-family_(EC:3.6.1.-)	none
0.354838709677419	0.290322580645161	0.354838709677419	K16898	addA;_ATP-dependent_nuclease_subunit_A_(ATP-dependent_helicase_addA)_(EC:3.6.1.-)	none
0.333333333333333	0.25	0.416666666666667	K03547	sbcD;_Nuclease_SbcCD_subunit_D	none
0.305555555555556	0.277777777777778	0.416666666666667	K03546	sbcC;_Nuclease_SbcCD_subunit_C	none
0.271186440677966	0.271186440677966	0.457627118644068	K03699	membrane_protein	none
0	0.375	0.625	none	sporulation_integral_membrane_protein	none
0.30379746835443	0.417721518987342	0.278481012658228	K01258	pepT;_peptidase_T_(EC:3.4.11.4)	none
0.36	0.26	0.38	none	cell_wall-binding_protein	none
0.404255319148936	0.276595744680851	0.319148936170213	K07095	phosphodiesterase	none
0.346938775510204	0.285714285714286	0.36734693877551	K00858	ppnK;_inorganic_polyphosphate/ATP-NAD_kinase_(Poly(P)/ATP_NAD_kinase)_(EC:2.7.1.23)	Nicotinate_and_nicotinamide_metabolism;Metabolism;Metabolism_of_cofactors_and_vitamins|Metabolic_pathways;Metabolism;Global_and_overview_maps
0.454545454545455	0.272727272727273	0.272727272727273	none	ABC_transporter_multidrug-family_ATP-binding_protein_(EC:3.6.3.-)	none
0.5	0.25	0.25	none	hypothetical_protein	none
0.5	0	0.5	none	hypothetical_protein	none
0.272727272727273	0.318181818181818	0.409090909090909	none	oligonucleotide_binding_protein	none
0.24330900243309	0.221411192214112	0.535279805352798	K00248	bcd2;_butyryl-CoA_dehydrogenase_(EC:1.3.99.-)	Fatty_acid_degradation;Metabolism;Lipid_metabolism|Valine,_leucine_and_isoleucine_degradation;Metabolism;Amino_acid_metabolism|Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Biosynthesis_of_secondary_metabolites;Metabolism;Global_and_overview_maps|Fatty_acid_metabolism;Metabolism;Global_and_overview_maps
0.236470588235294	0.235294117647059	0.528235294117647	none	etfB;_electron_transfer_flavoproteins_subunit_beta	none
0.258160237388724	0.241345202769535	0.500494559841741	K03522	etfA;_electron_transfer_flavoprotein_subunit_alpha	none
0.272445820433437	0.249742002063983	0.47781217750258	K01715	crt2;_3-hydroxybutyryl-CoA_dehydratase_(EC:4.2.1.55)	Glyoxylate_and_dicarboxylate_metabolism;Metabolism;Carbohydrate_metabolism|Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps|Carbon_metabolism;Metabolism;Global_and_overview_maps
0.244565217391304	0.220108695652174	0.535326086956522	K00074	hbd;_3-hydroxybutyryl-CoA_dehydrogenase_(EC:1.1.1.157)	Phenylalanine_metabolism;Metabolism;Amino_acid_metabolism|Benzoate_degradation;Metabolism;Xenobiotics_biodegradation_and_metabolism|Butanoate_metabolism;Metabolism;Carbohydrate_metabolism|Metabolic_pathways;Metabolism;Global_and_overview_maps|Microbial_metabolism_in_diverse_environments;Metabolism;Global_and_overview_maps
